RespondentID,Date,Question,Answer,Region,AgeGroup,Gender
f50e7624-ef51-4e60-88fe-412ff582bbd5,2026-03-26,Which feature should we prioritize next?,Dark Mode,South,25-34,Male
2d7d3073-e6a1-49fb-a4f2-64eda4362210,2026-03-26,Which feature should we prioritize next?,Dark Mode,Central,25-34,Other
92235e8b-9dd7-44cc-8e92-97621113fbdd,2026-04-12,Which feature should we prioritize next?,Dark Mode,North,25-34,Male
7b20d0d7-9f9d-4bc0-b27f-e559de98e08d,2026-04-09,Which feature should we prioritize next?,Dark Mode,East,55+,Female
a514220d-cc4b-4802-ac6b-3ea9aebe56b2,2026-03-21,Which feature should we prioritize next?,Dark Mode,East,35-44,Male
cfe26bb5-dda5-4e68-8bed-8064c4a86397,2026-03-24,Which feature should we prioritize next?,Dark Mode,North,25-34,Female
7b926155-08a3-450b-ac9a-93bd7c5dc4a0,2026-04-03,Which feature should we prioritize next?,Dark Mode,Central,18-24,Male
4220a386-af67-432f-b26b-c5462eaeff1d,2026-04-11,Which feature should we prioritize next?,API Access,West,35-44,Male
c3139a26-097b-46e7-8539-2cce1a5d21e3,2026-03-30,Which feature should we prioritize next?,Dark Mode,North,25-34,Female
e24158d6-2eb4-4b3c-b5b1-423648dff180,2026-04-07,Which feature should we prioritize next?,Export to PDF,Central,45-54,Female
09ef861c-0f15-4f99-999f-dc339d5f86fd,2026-04-16,Which feature should we prioritize next?,Export to PDF,North,35-44,Female
27e95789-7100-4720-8cbd-9c924f0e886c,2026-03-21,Which feature should we prioritize next?,Real-time Sync,North,45-54,Female
b132d325-20b3-47f3-9a92-d5ed80b61b76,2026-04-01,Which feature should we prioritize next?,Dark Mode,South,25-34,Female
54e6b27f-78ad-4695-b9de-3d65f63454b8,2026-03-29,Which feature should we prioritize next?,Export to PDF,Central,35-44,Male
38667efb-d793-4c39-aef7-6f565bf5448b,2026-04-16,Which feature should we prioritize next?,Real-time Sync,West,25-34,Male
500ba914-00a5-4f49-8e44-96c123dbb027,2026-04-11,Which feature should we prioritize next?,API Access,South,55+,Male
48ac0a4b-b33e-49a0-a2a8-8b240582332b,2026-04-15,Which feature should we prioritize next?,API Access,North,35-44,Female
f0f8b8e0-1c0d-4151-b818-fb794e8bbb31,2026-04-12,Which feature should we prioritize next?,Dark Mode,North,25-34,Male
4dfd5dba-d58c-41dc-a06a-a15b93908653,2026-03-21,Which feature should we prioritize next?,Dark Mode,North,25-34,Male
88223849-4fae-41a9-941b-3e3e335b7eee,2026-04-05,Which feature should we prioritize next?,Mobile App,Central,25-34,Female
bb7295be-615a-405b-b519-a7ef32bc983a,2026-04-01,Which feature should we prioritize next?,Real-time Sync,Central,35-44,Female
37ccf953-6d3f-4197-ad84-a37fc7ca933f,2026-04-01,Which feature should we prioritize next?,Export to PDF,South,25-34,Male
ab5da8c6-024f-4a5f-9c79-5c6202b45dd2,2026-03-23,Which feature should we prioritize next?,Export to PDF,West,35-44,Male
a1783070-3cef-4413-8808-1411e5485c46,2026-03-24,Which feature should we prioritize next?,Dark Mode,South,25-34,Male
8134e07b-0b38-43b3-9ca6-2152f76ad874,2026-03-18,Which feature should we prioritize next?,Mobile App,East,35-44,Male
8de04f87-ffdc-4259-8f4b-c0042f43637c,2026-04-05,Which feature should we prioritize next?,Dark Mode,North,45-54,Male
f912497c-f9a3-4631-8ac8-dad507d5b1f0,2026-04-11,Which feature should we prioritize next?,Dark Mode,North,45-54,Female
3b92f8fa-6fbb-4bbb-975b-b9aaa4b8f76a,2026-03-23,Which feature should we prioritize next?,Export to PDF,North,45-54,Female
72d10c12-c642-40b4-9add-5f601c9893ab,2026-04-15,Which feature should we prioritize next?,Export to PDF,South,25-34,Female
2ef1bc77-82b5-4b99-a431-9850a583ae04,2026-04-01,Which feature should we prioritize next?,Dark Mode,South,18-24,Male
c2c32ad2-3c7f-4e2b-8a6c-247cd0b95c55,2026-04-06,Which feature should we prioritize next?,Dark Mode,North,35-44,Female
d7327f6d-6b27-45b2-b01d-9c7a397bee82,2026-03-19,Which feature should we prioritize next?,Dark Mode,South,25-34,Male
3cc9c5a3-c574-4942-bfb7-7cc7b0479d55,2026-04-11,Which feature should we prioritize next?,Dark Mode,Central,25-34,Male
9868f0cd-4ef2-4130-87fe-ff583c285e49,2026-04-03,Which feature should we prioritize next?,Export to PDF,Central,18-24,Female
fe165d51-7666-40a6-a795-d748aa430c66,2026-04-05,Which feature should we prioritize next?,Dark Mode,South,25-34,Male
5eb37cfe-0549-494a-aca9-4136b46cc1b3,2026-04-08,Which feature should we prioritize next?,Export to PDF,North,18-24,Male
a4df7d6f-628a-401b-abd4-eddd37f92ac3,2026-03-20,Which feature should we prioritize next?,Export to PDF,South,45-54,Female
32973785-6327-41bc-a4ac-5ae014a1ace2,2026-04-04,Which feature should we prioritize next?,Dark Mode,South,25-34,Male
bb93e5d2-3213-4afa-87db-22b6e9fc0972,2026-04-09,Which feature should we prioritize next?,Dark Mode,South,35-44,Female
764d8f39-d41c-485f-9c17-2cca94385f10,2026-04-16,Which feature should we prioritize next?,Dark Mode,East,18-24,Male
c5604e92-1632-4751-9904-0800563c44b0,2026-03-24,Which feature should we prioritize next?,Dark Mode,Central,35-44,Female
87ed705a-8f33-4bd3-99a4-d9e9e8290cc1,2026-03-22,Which feature should we prioritize next?,Real-time Sync,West,25-34,Male
3cc8ace3-bfe4-4364-8d80-821ff64bd98a,2026-04-03,Which feature should we prioritize next?,Dark Mode,West,45-54,Male
ad6ed80e-fb22-40c2-a8c7-c6f0f352d09a,2026-04-07,Which feature should we prioritize next?,API Access,East,45-54,Female
6ac3f564-1262-443b-85de-abeffa854270,2026-04-06,Which feature should we prioritize next?,Dark Mode,South,25-34,Male
7caa7a52-5577-47d2-8a37-7e3140cff42b,2026-03-29,Which feature should we prioritize next?,Mobile App,East,55+,Male
a8b20433-f85e-420a-afd4-52c34f768b23,2026-04-11,Which feature should we prioritize next?,Mobile App,East,55+,Male
d88ffa5f-788e-43f7-9837-583e711f5862,2026-04-11,Which feature should we prioritize next?,Export to PDF,North,45-54,Male
ebd18053-25dc-4c63-bc49-499e69fb9128,2026-03-31,Which feature should we prioritize next?,Export to PDF,Central,45-54,Male
5441151f-2146-492c-a249-f8085dced1b5,2026-04-15,Which feature should we prioritize next?,Export to PDF,West,25-34,Male
239b3570-452f-4373-ab1b-4176aeb74969,2026-04-15,Which feature should we prioritize next?,Dark Mode,South,35-44,Female
5313a886-d158-4a7c-86f1-3c321f521d66,2026-04-06,Which feature should we prioritize next?,Real-time Sync,West,18-24,Male
6cd4cc20-1e30-4295-9f94-a5ad9f2af425,2026-04-16,Which feature should we prioritize next?,API Access,West,18-24,Female
5d4c7106-47b2-4fca-9758-b642461cf614,2026-03-18,Which feature should we prioritize next?,Real-time Sync,Central,55+,Male
89b008f5-03f3-40bf-8a36-1413122babf2,2026-04-03,Which feature should we prioritize next?,Dark Mode,West,25-34,Male
e23729b6-2c88-4633-9c5a-3a75854f6d10,2026-03-25,Which feature should we prioritize next?,Mobile App,West,45-54,Female
b16f79a5-9c08-4a74-8696-8824d9890fee,2026-03-20,Which feature should we prioritize next?,Real-time Sync,East,45-54,Male
365030e2-0326-430c-a5ca-2024aca33f33,2026-03-25,Which feature should we prioritize next?,Dark Mode,Central,45-54,Other
2dfe3a94-2a59-445f-86f7-1c6c09eaf256,2026-04-02,Which feature should we prioritize next?,Dark Mode,North,55+,Male
0b0959c0-b411-4c43-a65b-c02ed4e4d4e5,2026-03-22,Which feature should we prioritize next?,Dark Mode,South,25-34,Female
ca2cb6ed-8e8f-4e38-8477-42b4e59dc479,2026-04-12,Which feature should we prioritize next?,Export to PDF,West,18-24,Female
b3799363-a92d-41be-a86b-daa67be4911e,2026-04-15,Which feature should we prioritize next?,API Access,South,25-34,Female
e5c8b7a0-cd41-477c-9005-100a324d3038,2026-03-19,Which feature should we prioritize next?,Dark Mode,North,18-24,Female
277a8089-bf4c-4545-af58-611e76faf939,2026-03-25,Which feature should we prioritize next?,Mobile App,South,18-24,Female
1df8a2d0-0bf4-4e3f-a212-afdf71e5910a,2026-03-29,Which feature should we prioritize next?,Dark Mode,North,25-34,Male
22db8527-366e-4cae-9c08-5753c9a2823a,2026-04-09,Which feature should we prioritize next?,Dark Mode,East,45-54,Male
eb765de1-5020-4731-b0f6-b54df668f42b,2026-03-27,Which feature should we prioritize next?,Dark Mode,West,35-44,Female
ab49481e-954a-478b-b9e6-ce39d0b192ce,2026-04-06,Which feature should we prioritize next?,API Access,North,25-34,Male
2c42d27e-aea4-49a9-acc5-954f3a6da3fe,2026-04-16,Which feature should we prioritize next?,Mobile App,South,35-44,Male
44008e77-26cf-447c-ac10-ddaccd3dfa73,2026-03-23,Which feature should we prioritize next?,Export to PDF,West,25-34,Female
a8e70f18-f232-4a2b-8dbe-35b4ea660d40,2026-04-15,Which feature should we prioritize next?,Export to PDF,East,18-24,Male
381a92fe-53eb-4245-aea4-cb4bcb237688,2026-04-05,Which feature should we prioritize next?,API Access,West,45-54,Female
861739cd-831c-4f70-858b-bc43167277d8,2026-04-11,Which feature should we prioritize next?,Export to PDF,North,35-44,Female
a3a6c200-b642-459b-8d60-e52e96d4caeb,2026-03-24,Which feature should we prioritize next?,API Access,East,45-54,Female
9af603bf-5b07-4935-8b41-857eff3ad44c,2026-03-26,Which feature should we prioritize next?,Export to PDF,South,18-24,Female
c4f50d92-96bf-4171-b7c9-a20914241359,2026-03-28,Which feature should we prioritize next?,Export to PDF,East,45-54,Male
b4999ff3-b15f-4ddd-b078-3ffafcb71e84,2026-03-20,Which feature should we prioritize next?,Export to PDF,East,35-44,Male
8a8d5585-a757-4d95-824a-2fbe0f5fd4b5,2026-04-05,Which feature should we prioritize next?,Dark Mode,Central,35-44,Male
9449dd70-2edc-46af-a3b4-97ca22ef0282,2026-04-09,Which feature should we prioritize next?,Mobile App,East,35-44,Male
1e91f454-63df-4ddd-8315-7920b80aaf96,2026-03-23,Which feature should we prioritize next?,Export to PDF,East,45-54,Female
ec344660-6de9-4127-9f37-4fa956813360,2026-04-15,Which feature should we prioritize next?,Dark Mode,West,35-44,Female
cba8482f-ee9f-4a4f-b545-8858b6417211,2026-03-23,Which feature should we prioritize next?,API Access,South,35-44,Male
de5c62c5-1e31-4d00-8bb7-c8f27fdc9c1a,2026-04-10,Which feature should we prioritize next?,Export to PDF,West,55+,Male
bc771f88-b315-4633-9b18-5e69d1500146,2026-04-01,Which feature should we prioritize next?,Export to PDF,West,45-54,Other
b8dac439-5767-4bb7-be7f-5294e7baf99f,2026-03-29,Which feature should we prioritize next?,API Access,North,25-34,Male
c9171cfe-326e-4cf6-89b1-7c8b9912a57b,2026-04-06,Which feature should we prioritize next?,Mobile App,West,45-54,Female
50b0cd56-bf33-4244-9afd-9cacce57e3de,2026-03-23,Which feature should we prioritize next?,Dark Mode,Central,25-34,Male
62f941ea-ebc3-4e1f-aab1-09f9c44ce16a,2026-04-13,Which feature should we prioritize next?,Real-time Sync,Central,25-34,Female
1f27a565-4cfa-4c3b-a14c-b0933302c0cc,2026-04-13,Which feature should we prioritize next?,Mobile App,North,35-44,Female
36ad55d5-9025-4556-adff-434cf0b6e6f8,2026-03-19,Which feature should we prioritize next?,Dark Mode,South,55+,Female
8f29333f-7a01-466d-bc53-212e61ddfc3e,2026-04-01,Which feature should we prioritize next?,Dark Mode,South,55+,Female
61a0c7d9-f5fd-4e1a-b129-4eabc05c9460,2026-03-30,Which feature should we prioritize next?,Mobile App,West,25-34,Male
83a205e1-cf2a-4136-86e3-4408aa49f0c9,2026-04-01,Which feature should we prioritize next?,Mobile App,West,35-44,Male
14d2498d-ab1f-4e10-9606-e26519abec01,2026-04-06,Which feature should we prioritize next?,Export to PDF,West,25-34,Female
cd49ef36-48e3-4242-92ea-53ad5653236f,2026-04-12,Which feature should we prioritize next?,API Access,South,55+,Male
e146f3e6-58f5-481f-a48c-d93674f35844,2026-03-24,Which feature should we prioritize next?,Mobile App,East,55+,Female
a1ba50c9-7952-40f1-a372-65f20ab7d5a2,2026-04-14,Which feature should we prioritize next?,Dark Mode,Central,35-44,Female
d0322e55-b903-46df-8080-6dd70d38be51,2026-04-06,Which feature should we prioritize next?,Dark Mode,East,45-54,Female
2ab1c213-4bb8-4a91-973d-adfdb9869f22,2026-04-04,Which feature should we prioritize next?,Dark Mode,East,45-54,Female
dee1750c-d64d-474a-b971-8ce2c58aff2e,2026-04-11,Which feature should we prioritize next?,Mobile App,South,35-44,Female
7b664cc5-4e85-4582-8a8e-f329a7e6473e,2026-04-05,Which feature should we prioritize next?,Dark Mode,East,18-24,Female
7d4ddfae-d2f9-4fe0-b8ae-86193f737abd,2026-04-12,Which feature should we prioritize next?,Export to PDF,North,35-44,Male
c06d030c-9ee4-4823-bb9d-358e138d7796,2026-03-25,Which feature should we prioritize next?,Mobile App,West,35-44,Male
b84f3c32-2ace-4440-a0a5-010518bcf446,2026-04-09,Which feature should we prioritize next?,API Access,North,35-44,Male
14dc7cc9-d575-4292-a734-eae22912b82f,2026-04-13,Which feature should we prioritize next?,Dark Mode,Central,25-34,Female
12c31ca4-cb18-4e7e-ab87-a85767454b31,2026-03-25,Which feature should we prioritize next?,API Access,West,55+,Male
ed51789b-374e-4c64-98c9-360926033c70,2026-04-01,Which feature should we prioritize next?,Dark Mode,East,25-34,Female
0e497523-a430-4d07-b7d8-1e59bee99678,2026-03-31,Which feature should we prioritize next?,API Access,Central,35-44,Male
f1942c14-98a6-4de9-8c04-da39543d60e3,2026-03-31,Which feature should we prioritize next?,Dark Mode,West,35-44,Female
ad6edbd4-d34e-435b-a07d-cd49743ed369,2026-04-06,Which feature should we prioritize next?,Export to PDF,East,35-44,Male
bb333f24-fbaf-43dc-bbad-960a8d5b6ec7,2026-03-19,Which feature should we prioritize next?,Mobile App,North,35-44,Female
a2e9c66e-2aaa-4b4e-83ee-c869f7172a9f,2026-03-27,Which feature should we prioritize next?,Dark Mode,West,25-34,Female
0ac236c3-ccfb-4c85-875a-56ba24ff2508,2026-03-26,Which feature should we prioritize next?,Dark Mode,East,25-34,Male
00cadb08-e312-4252-8af1-1d6314d76bc3,2026-04-10,Which feature should we prioritize next?,Mobile App,North,35-44,Male
60e549cc-27f4-435c-b971-0e0a597849a5,2026-03-21,Which feature should we prioritize next?,Mobile App,Central,35-44,Female
d711cb7c-7cd0-4977-b855-29ba4fbd2343,2026-04-01,Which feature should we prioritize next?,Dark Mode,Central,25-34,Female
7e5c8b87-d2b9-4ddd-944f-fc742ace4c59,2026-03-25,Which feature should we prioritize next?,Mobile App,Central,45-54,Male
7faf35ff-526d-462f-a61a-838339fc2fb6,2026-03-24,Which feature should we prioritize next?,Export to PDF,Central,35-44,Other
c37efb9a-29c5-4ce9-a387-145719d0075b,2026-04-06,Which feature should we prioritize next?,Dark Mode,South,35-44,Female
55fdf578-79b6-4206-8dbb-747af158b36c,2026-03-29,Which feature should we prioritize next?,Dark Mode,West,45-54,Female
4adc5e6a-4005-4a31-8670-199ad483e4ae,2026-04-14,Which feature should we prioritize next?,Dark Mode,West,25-34,Male
7f81bb6b-2091-420c-8df3-bf9ade341876,2026-04-14,Which feature should we prioritize next?,API Access,South,18-24,Male
c919972a-3872-40eb-9fef-e3d641e4b568,2026-04-05,Which feature should we prioritize next?,Export to PDF,East,45-54,Female
1b3aad29-7208-4e65-ab05-848721b2f346,2026-04-01,Which feature should we prioritize next?,Export to PDF,East,35-44,Female
11fe9f7f-7c6b-4bab-b247-927aeed65cca,2026-03-30,Which feature should we prioritize next?,Export to PDF,Central,35-44,Female
eec60ccb-960c-4c94-bdb6-c01791d446e8,2026-04-14,Which feature should we prioritize next?,Real-time Sync,North,45-54,Male
cec2fd42-6db1-4b93-ad77-a0e1f40e1ae7,2026-04-14,Which feature should we prioritize next?,Dark Mode,East,45-54,Male
cc332f26-1c96-44de-9ea2-17594cbbccea,2026-03-25,Which feature should we prioritize next?,Export to PDF,North,55+,Male
8266abcc-4611-449b-bd3f-209bc37d7a74,2026-03-26,Which feature should we prioritize next?,Export to PDF,West,35-44,Male
0e8e5715-8ad7-49b1-b7f1-5b38b8414f66,2026-03-24,Which feature should we prioritize next?,Mobile App,North,35-44,Male
a17d5acd-7650-4ce0-be36-7706d8aa5ac0,2026-04-06,Which feature should we prioritize next?,Dark Mode,West,25-34,Male
ca7f88f6-15b5-4b0d-8fa8-df5cc2c4d930,2026-03-20,Which feature should we prioritize next?,API Access,South,25-34,Other
1b4d3b72-d39e-4901-96e5-5ef41363333c,2026-04-04,Which feature should we prioritize next?,Real-time Sync,South,35-44,Male
3b4939f4-4214-486b-b80a-7d5e2e37df59,2026-04-15,Which feature should we prioritize next?,Export to PDF,Central,25-34,Female
c85296f8-fa76-4e9f-b1ab-a4164e5865ed,2026-03-20,Which feature should we prioritize next?,Mobile App,East,55+,Female
5021a2df-e25b-4378-80a5-0cb76d3fd381,2026-04-10,Which feature should we prioritize next?,Real-time Sync,Central,35-44,Female
0be2b86b-374a-4b15-9398-b1e0830a7941,2026-03-26,Which feature should we prioritize next?,Mobile App,West,35-44,Male
47cb18f3-d9f5-458b-aa03-0a7084f7b40e,2026-04-06,Which feature should we prioritize next?,Dark Mode,Central,25-34,Female
69969ff8-6463-4979-b757-ab0a7bb030ae,2026-04-09,Which feature should we prioritize next?,Export to PDF,North,18-24,Female
33cf8e31-920e-4f87-9bdf-e2a6f91343ca,2026-03-21,Which feature should we prioritize next?,Mobile App,West,18-24,Female
1c4223e3-92f0-4f9c-8e4f-b79c57d6fac8,2026-03-28,Which feature should we prioritize next?,Export to PDF,South,25-34,Female
fc15a4a9-6e69-4aa3-a5fe-faf460994371,2026-03-22,Which feature should we prioritize next?,Dark Mode,East,18-24,Other
a0e88546-7971-4659-8ba9-85559faf397d,2026-03-23,Which feature should we prioritize next?,Real-time Sync,West,35-44,Female
9a61ea13-aa1c-4e9a-a647-212fde915670,2026-03-29,Which feature should we prioritize next?,Real-time Sync,West,45-54,Male
4ef20bc9-f67f-4fb0-aff7-d7cdd6e5c3ad,2026-04-16,Which feature should we prioritize next?,Export to PDF,North,45-54,Female
130ab0c8-9abf-4617-9891-920f073257cf,2026-03-27,Which feature should we prioritize next?,Dark Mode,East,35-44,Male
0f3ef8c4-c3cf-440f-a378-d296ff196067,2026-03-29,Which feature should we prioritize next?,Real-time Sync,South,25-34,Female
0f880319-5ca6-420c-ae21-44c841701c9b,2026-04-06,Which feature should we prioritize next?,API Access,West,45-54,Male
55639083-f5c4-4b10-856b-d283c983a19a,2026-03-25,Which feature should we prioritize next?,Dark Mode,West,45-54,Male
0f1e7537-69db-4f93-a56f-7ed75be09fb6,2026-04-06,Which feature should we prioritize next?,Real-time Sync,North,25-34,Female
71ff5d91-93a9-4b15-a920-61813505b281,2026-03-25,Which feature should we prioritize next?,API Access,Central,45-54,Female
54ab4423-082b-4ab9-8f5b-d4bb3f89fbf6,2026-04-03,Which feature should we prioritize next?,Export to PDF,South,25-34,Male
d513e31e-32b3-4af3-bb46-b8da6456902e,2026-04-04,Which feature should we prioritize next?,Export to PDF,East,45-54,Male
75d21b48-c3d9-4fc0-adf7-19e9b24f3560,2026-03-23,Which feature should we prioritize next?,Export to PDF,West,55+,Female
9058a269-031c-4480-a408-49baa8c1273d,2026-04-05,Which feature should we prioritize next?,Dark Mode,West,18-24,Male
6fc69ba7-a29a-4162-a287-cb5900885828,2026-04-08,Which feature should we prioritize next?,Dark Mode,South,45-54,Female
d2623a91-dcad-49ec-95c0-487366053bfe,2026-04-07,Which feature should we prioritize next?,API Access,Central,35-44,Male
a1f333d8-92d3-423e-8936-c5ce81418b72,2026-03-20,Which feature should we prioritize next?,Dark Mode,West,55+,Female
f5369824-6b9e-47db-8029-8b819ba11070,2026-04-03,Which feature should we prioritize next?,Dark Mode,South,35-44,Female
746cb4bc-6b92-4b3c-8361-c891aaf661fe,2026-04-11,Which feature should we prioritize next?,Export to PDF,North,45-54,Male
ce73a5e9-7958-4c9a-bb65-f9a20ee321c4,2026-03-30,Which feature should we prioritize next?,Export to PDF,Central,18-24,Male
a934d8b6-0331-411d-9fbd-94e07a18c46f,2026-04-13,Which feature should we prioritize next?,API Access,East,25-34,Male
860696e3-3e23-414d-9d06-3de1739b3b94,2026-03-24,Which feature should we prioritize next?,Dark Mode,West,18-24,Female
be558da4-a320-4300-808d-452683e47465,2026-04-04,Which feature should we prioritize next?,Dark Mode,South,55+,Female
b51031fa-381a-4546-8d86-4c3fca76c7f2,2026-03-26,Which feature should we prioritize next?,Mobile App,North,45-54,Female
d24142a3-7a72-4a07-9af0-11749615fad9,2026-04-03,Which feature should we prioritize next?,Export to PDF,East,45-54,Male
e388a42d-3060-4764-a55c-88b8a29ad893,2026-03-24,Which feature should we prioritize next?,Dark Mode,South,55+,Male
16927b93-1f1e-409f-9a92-836a5c6bf02c,2026-03-27,Which feature should we prioritize next?,Export to PDF,South,18-24,Male
23ea7d17-8eda-4a96-b6ab-eb28cf9827d9,2026-03-24,Which feature should we prioritize next?,Dark Mode,East,25-34,Male
cce73c3d-6bc7-49e8-abda-ac921ae6c995,2026-03-21,Which feature should we prioritize next?,Dark Mode,North,18-24,Female
4b1b8515-c911-498f-90db-8a4757e56dda,2026-03-23,Which feature should we prioritize next?,Export to PDF,North,25-34,Female
7033d00c-5990-49d3-a12b-901271e8f7cd,2026-04-12,Which feature should we prioritize next?,Export to PDF,Central,25-34,Female
aad2699e-03d2-4f35-b529-8d3760cffa92,2026-04-01,Which feature should we prioritize next?,API Access,West,35-44,Male
2c79764c-4f75-4022-99db-18aca5b11a3d,2026-04-10,Which feature should we prioritize next?,Export to PDF,East,25-34,Female
b3764da7-476a-4dec-bcfe-1a141d0a64ee,2026-04-02,Which feature should we prioritize next?,Export to PDF,East,18-24,Female
3b03cef0-0cfd-451a-8bd2-2dcdb39b0485,2026-04-10,Which feature should we prioritize next?,Dark Mode,East,25-34,Female
8e70677d-39a6-4b5f-b72f-19afb5aa4223,2026-03-21,Which feature should we prioritize next?,Dark Mode,North,18-24,Female
2029748e-4a3a-4c03-a12c-1b17ad428790,2026-03-29,Which feature should we prioritize next?,Mobile App,West,55+,Male
a1c22fa2-bb1b-4f05-92ba-c7a92fd867ae,2026-04-13,Which feature should we prioritize next?,Dark Mode,Central,45-54,Male
63c6f88c-0fe6-4302-9b8f-f580452817e7,2026-03-19,Which feature should we prioritize next?,Real-time Sync,South,55+,Female
9d430830-8add-44cb-b806-8c51b11d50b5,2026-03-28,Which feature should we prioritize next?,Dark Mode,South,25-34,Male
8907b99e-4371-4063-9841-38bf6b2f384b,2026-04-11,Which feature should we prioritize next?,Export to PDF,East,25-34,Male
05fe8df0-edd3-4b92-ae6b-2ae12b266d09,2026-04-06,Which feature should we prioritize next?,Dark Mode,West,45-54,Female
57fe813d-caf6-42c0-ae6e-1347147d659d,2026-04-05,Which feature should we prioritize next?,Real-time Sync,North,25-34,Female
3f1ddfde-f522-40b1-a791-16c4c3b3f136,2026-04-11,Which feature should we prioritize next?,Export to PDF,West,25-34,Female
c653d81f-08c1-4709-95f3-cdb0c60283fa,2026-04-07,Which feature should we prioritize next?,Export to PDF,West,25-34,Male
959a8ce2-3625-4c8e-9dda-e4a105398870,2026-03-28,Which feature should we prioritize next?,Dark Mode,North,18-24,Male
57d9a09c-73c1-463b-b005-8e08989a4e9a,2026-03-30,Which feature should we prioritize next?,Mobile App,East,25-34,Female
cba08824-c105-4b20-98cf-b4d582ab2509,2026-04-08,Which feature should we prioritize next?,Dark Mode,West,25-34,Other
3feb75d5-b3bb-4aad-bf7e-6a7f25c13cae,2026-03-19,Which feature should we prioritize next?,API Access,South,35-44,Female
33fbf198-7978-485b-ac57-65edfa4c4690,2026-03-20,Which feature should we prioritize next?,Dark Mode,North,18-24,Female
cdd60565-6e4a-4b1e-a4d4-793b897fcf64,2026-04-13,Which feature should we prioritize next?,Dark Mode,Central,25-34,Female
b900d3a6-b64d-4021-bf07-297a85e0d33b,2026-04-04,Which feature should we prioritize next?,Dark Mode,East,45-54,Female
4c18fef3-84bc-4b65-b85e-492aa5bec54c,2026-03-24,Which feature should we prioritize next?,Export to PDF,North,18-24,Male
116cc7df-5162-400b-8d19-2e0f47f13de5,2026-04-10,Which feature should we prioritize next?,Export to PDF,Central,25-34,Female
1cd7eaad-d0e8-4072-93f4-ab79dc2898bb,2026-03-22,Which feature should we prioritize next?,Dark Mode,Central,45-54,Female
f2aa5832-1d82-4f8e-82b2-0f869747f6e0,2026-03-19,Which feature should we prioritize next?,Mobile App,West,25-34,Female
2c977337-5613-44ae-8fa6-e9068a97916a,2026-03-28,Which feature should we prioritize next?,Export to PDF,West,18-24,Female
e2f5418c-7cea-4477-a484-231616d41608,2026-04-12,Which feature should we prioritize next?,Export to PDF,West,35-44,Female
197218e9-91fa-45e8-a28d-826a255860c9,2026-04-08,Which feature should we prioritize next?,Export to PDF,North,25-34,Male
40a9c57b-6610-42ac-975a-6c1339a98ad1,2026-03-30,Which feature should we prioritize next?,Export to PDF,North,35-44,Female
11c9f6c7-073b-4707-b68a-9a43cf4b44bc,2026-03-23,Which feature should we prioritize next?,Export to PDF,East,45-54,Male
ec803a9a-c984-44a4-99a0-e0d7c324fdf9,2026-04-06,Which feature should we prioritize next?,Dark Mode,West,18-24,Female
08629ef4-0259-45ea-8d37-ac5b93ad557a,2026-03-28,Which feature should we prioritize next?,Dark Mode,Central,35-44,Male
38adcf32-7323-48a0-89f2-a59acd24d64f,2026-04-09,Which feature should we prioritize next?,API Access,South,35-44,Male
778dc186-ea1a-4e9a-81ca-9beda90b3d56,2026-03-23,Which feature should we prioritize next?,Real-time Sync,East,18-24,Male
c7c57aa1-652c-44f0-9fd8-270fd34cba87,2026-04-16,Which feature should we prioritize next?,Export to PDF,North,35-44,Female
dfcdf3d0-250b-4344-ad67-e33314bc4ce8,2026-03-24,Which feature should we prioritize next?,Dark Mode,East,25-34,Male
6a0ca4b1-43e4-4f3a-80a8-f31c84b1a765,2026-04-16,Which feature should we prioritize next?,Mobile App,East,35-44,Male
e3637fde-feb0-4f9c-b60e-9806daf79c7c,2026-03-27,Which feature should we prioritize next?,Export to PDF,East,18-24,Female
5a3b582b-d5b3-4715-9ad0-9963a48ec831,2026-03-24,Which feature should we prioritize next?,Dark Mode,East,35-44,Male
907f81d3-3d08-4829-b246-121e6760ca58,2026-04-12,Which feature should we prioritize next?,Dark Mode,South,25-34,Female
8f177a3e-8f9c-44ce-b16e-fbed49d12845,2026-03-20,Which feature should we prioritize next?,Mobile App,West,45-54,Female
349a025b-7a0d-43b1-ba8f-78c676ea1192,2026-03-20,Which feature should we prioritize next?,Mobile App,Central,18-24,Female
03de3381-ef73-4504-87d5-385be6e33493,2026-03-30,Which feature should we prioritize next?,Dark Mode,East,25-34,Male
59d83373-bf77-42fc-a570-384a7515e35b,2026-03-22,Which feature should we prioritize next?,Dark Mode,East,35-44,Female
995a1a19-9813-4410-a78c-3f7f2375e449,2026-03-21,Which feature should we prioritize next?,Dark Mode,East,45-54,Male
6c545769-7bc0-4a1b-a15e-d76894d52f10,2026-04-03,Which feature should we prioritize next?,Mobile App,West,35-44,Male
e8a0bb90-e819-4e5d-8c07-cc8fe778e55d,2026-04-12,Which feature should we prioritize next?,Dark Mode,North,35-44,Male
fdff04d3-d6d3-46f4-9b6d-6d9c6a17e008,2026-04-16,Which feature should we prioritize next?,Dark Mode,North,45-54,Female
6a43a356-d9f8-4f18-903f-bc6f00efb71a,2026-04-03,Which feature should we prioritize next?,Mobile App,South,45-54,Male
1e3ff04b-45fb-4f48-8c80-a5baa319aeb9,2026-03-23,Which feature should we prioritize next?,Dark Mode,North,25-34,Female
